zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
44850,41.03549,-82.68406,New Haven,OH,Ohio,TRUE,,43,150.9,39077,Huron,{'39077':100},Huron,39077,FALSE,FALSE,America/New_York
44851,41.10395,-82.40599,New London,OH,Ohio,TRUE,,4679,27.6,39077,Huron,"{'39005':5.75,'39077':85.64,'39093':8.61}",Huron|Lorain|Ashland,39077|39093|39005,FALSE,FALSE,America/New_York
44853,41.0553,-83.30302,New Riegel,OH,Ohio,TRUE,,1372,19.7,39147,Seneca,{'39147':100},Seneca,39147,FALSE,FALSE,America/New_York
44854,40.94343,-82.8551,New Washington,OH,Ohio,TRUE,,1708,17.4,39033,Crawford,{'39033':100},Crawford,39033,FALSE,FALSE,America/New_York
44855,41.10394,-82.58953,North Fairfield,OH,Ohio,TRUE,,1337,18.2,39077,Huron,{'39077':100},Huron,39077,FALSE,FALSE,America/New_York
44856,40.794,-82.85666,North Robinson,OH,Ohio,TRUE,,263,937.5,39033,Crawford,{'39033':100},Crawford,39033,FALSE,FALSE,America/New_York
44857,41.2185,-82.5824,Norwalk,OH,Ohio,TRUE,,23394,110.7,39077,Huron,"{'39043':1.3,'39077':98.7}",Huron|Erie,39077|39043,FALSE,FALSE,America/New_York
44859,41.02044,-82.3265,Nova,OH,Ohio,TRUE,,2158,22.1,39005,Ashland,"{'39005':95.68,'39093':4.32}",Ashland|Lorain,39005|39093,FALSE,FALSE,America/New_York
44861,41.23951,-83.14798,Old Fort,OH,Ohio,TRUE,,65,951.6,39147,Seneca,{'39147':100},Seneca,39147,FALSE,FALSE,America/New_York
44864,40.66494,-82.32131,Perrysville,OH,Ohio,TRUE,,3718,20.9,39005,Ashland,"{'39005':78.31,'39139':21.69}",Ashland|Richland,39005|39139,FALSE,FALSE,America/New_York
44865,40.99234,-82.67912,Plymouth,OH,Ohio,TRUE,,3208,37.4,39077,Huron,"{'39033':2.07,'39077':49.8,'39139':48.14}",Huron|Richland|Crawford,39077|39139|39033,FALSE,FALSE,America/New_York
44866,40.9206,-82.19339,Polk,OH,Ohio,TRUE,,1994,33.6,39005,Ashland,{'39005':100},Ashland,39005,FALSE,FALSE,America/New_York
44867,41.14708,-82.98823,Republic,OH,Ohio,TRUE,,2557,14.9,39147,Seneca,{'39147':100},Seneca,39147,FALSE,FALSE,America/New_York
44870,41.40524,-82.72498,Sandusky,OH,Ohio,TRUE,,39597,271.8,39043,Erie,{'39043':100},Erie,39043,FALSE,FALSE,America/New_York
44874,40.96813,-82.36642,Savannah,OH,Ohio,TRUE,,331,321.4,39005,Ashland,{'39005':100},Ashland,39005,FALSE,FALSE,America/New_York
44875,40.88813,-82.65275,Shelby,OH,Ohio,TRUE,,13437,67.5,39139,Richland,"{'39033':0.66,'39139':99.34}",Richland|Crawford,39139|39033,FALSE,FALSE,America/New_York
44878,40.94621,-82.51718,Shiloh,OH,Ohio,TRUE,,3118,20.1,39139,Richland,"{'39005':2.76,'39077':1.56,'39139':95.68}",Richland|Ashland|Huron,39139|39005|39077,FALSE,FALSE,America/New_York
44880,41.03412,-82.22035,Sullivan,OH,Ohio,TRUE,,2844,35.9,39005,Ashland,"{'39005':90.15,'39093':9.25,'39103':0.59}",Ashland|Lorain|Medina,39005|39093|39103,FALSE,FALSE,America/New_York
44881,40.86989,-82.87618,Sulphur Springs,OH,Ohio,TRUE,,0,676.4,39033,Crawford,{'39033':100},Crawford,39033,FALSE,FALSE,America/New_York
44882,40.9476,-83.13513,Sycamore,OH,Ohio,TRUE,,2849,15.3,39175,Wyandot,"{'39033':23.99,'39147':5.23,'39175':70.78}",Wyandot|Seneca|Crawford,39175|39147|39033,FALSE,FALSE,America/New_York
44883,41.12373,-83.17331,Tiffin,OH,Ohio,TRUE,,28183,68,39147,Seneca,{'39147':100},Seneca,39147,FALSE,FALSE,America/New_York
44887,40.92159,-82.78573,Tiro,OH,Ohio,TRUE,,836,13.1,39033,Crawford,{'39033':100},Crawford,39033,FALSE,FALSE,America/New_York
44889,41.24556,-82.38325,Wakeman,OH,Ohio,TRUE,,7071,32.8,39077,Huron,"{'39043':25.56,'39077':63.99,'39093':10.46}",Huron|Erie|Lorain,39077|39043|39093,FALSE,FALSE,America/New_York
44890,41.08112,-82.71561,Willard,OH,Ohio,TRUE,,11245,49.2,39077,Huron,{'39077':100},Huron,39077,FALSE,FALSE,America/New_York
44901,40.79166,-82.50941,Mansfield,OH,Ohio,TRUE,,2627,8251.6,39139,Richland,{'39139':100},Richland,39139,FALSE,FALSE,America/New_York
44902,40.75818,-82.51061,Mansfield,OH,Ohio,TRUE,,4850,1122.5,39139,Richland,{'39139':100},Richland,39139,FALSE,FALSE,America/New_York
44903,40.77605,-82.52736,Mansfield,OH,Ohio,TRUE,,23604,86.5,39139,Richland,"{'39005':0.25,'39117':1.34,'39139':98.41}",Richland|Morrow|Ashland,39139|39117|39005,FALSE,FALSE,America/New_York
44904,40.66547,-82.61295,Mansfield,OH,Ohio,TRUE,,13542,104.7,39139,Richland,"{'39117':9.37,'39139':90.63}",Richland|Morrow,39139|39117,FALSE,FALSE,America/New_York
44905,40.77745,-82.46824,Mansfield,OH,Ohio,TRUE,,13719,440.6,39139,Richland,{'39139':100},Richland,39139,FALSE,FALSE,America/New_York
44906,40.76574,-82.57694,Mansfield,OH,Ohio,TRUE,,16849,311.1,39139,Richland,{'39139':100},Richland,39139,FALSE,FALSE,America/New_York
44907,40.72725,-82.5214,Mansfield,OH,Ohio,TRUE,,14885,709.7,39139,Richland,{'39139':100},Richland,39139,FALSE,FALSE,America/New_York
45001,39.13917,-84.71229,Addyston,OH,Ohio,TRUE,,759,386.3,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45002,39.19835,-84.73405,Cleves,OH,Ohio,TRUE,,13865,203.4,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45003,39.58696,-84.78787,College Corner,OH,Ohio,TRUE,,552,25.5,39135,Preble,"{'39017':30.27,'39135':69.73}",Preble|Butler,39135|39017,FALSE,FALSE,America/New_York
45005,39.5356,-84.30298,Franklin,OH,Ohio,TRUE,,31371,321.7,39165,Warren,"{'39113':0.82,'39165':99.18}",Warren|Montgomery,39165|39113,FALSE,FALSE,America/New_York
45011,39.42958,-84.50247,Hamilton,OH,Ohio,TRUE,,71451,444,39017,Butler,{'39017':100},Butler,39017,FALSE,FALSE,America/New_York
45013,39.40769,-84.64865,Hamilton,OH,Ohio,TRUE,,53933,175.9,39017,Butler,"{'39017':99.98,'39061':0.02}",Butler|Hamilton,39017|39061,FALSE,FALSE,America/New_York
45014,39.32803,-84.55122,Fairfield,OH,Ohio,TRUE,,43848,780.7,39017,Butler,{'39017':100},Butler,39017,FALSE,FALSE,America/New_York
45015,39.36202,-84.53959,Hamilton,OH,Ohio,TRUE,,11714,771.1,39017,Butler,{'39017':100},Butler,39017,FALSE,FALSE,America/New_York
45030,39.25707,-84.76083,Harrison,OH,Ohio,TRUE,,19125,162.3,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45032,39.50241,-84.01043,Harveysburg,OH,Ohio,TRUE,,364,498.5,39165,Warren,{'39165':100},Warren,39165,FALSE,FALSE,America/New_York
45033,39.1768,-84.76306,Hooven,OH,Ohio,TRUE,,249,2076.2,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45034,39.35889,-84.24646,Kings Mills,OH,Ohio,TRUE,,1273,523.3,39165,Warren,{'39165':100},Warren,39165,FALSE,FALSE,America/New_York
45036,39.44442,-84.2202,Lebanon,OH,Ohio,TRUE,,38221,178.1,39165,Warren,{'39165':100},Warren,39165,FALSE,FALSE,America/New_York
45039,39.32785,-84.23948,Maineville,OH,Ohio,TRUE,,25142,553.8,39165,Warren,{'39165':100},Warren,39165,FALSE,FALSE,America/New_York
45040,39.35199,-84.31256,Mason,OH,Ohio,TRUE,,54507,696.2,39165,Warren,{'39165':100},Warren,39165,FALSE,FALSE,America/New_York
45041,39.21114,-84.703,Miamitown,OH,Ohio,TRUE,,87,427.4,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45042,39.54879,-84.43796,Middletown,OH,Ohio,TRUE,,26638,207.1,39017,Butler,"{'39017':96.74,'39135':1.83,'39165':1.43}",Butler|Preble|Warren,39017|39135|39165,FALSE,FALSE,America/New_York
45044,39.45004,-84.38227,Middletown,OH,Ohio,TRUE,,54680,537,39017,Butler,"{'39017':96.42,'39165':3.58}",Butler|Warren,39017|39165,FALSE,FALSE,America/New_York
45050,39.44536,-84.35915,Monroe,OH,Ohio,TRUE,,8773,443.4,39017,Butler,"{'39017':99.12,'39165':0.88}",Butler|Warren,39017|39165,FALSE,FALSE,America/New_York
45051,39.09796,-84.64662,Mount Saint Joseph,OH,Ohio,TRUE,,174,790.7,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45052,39.1448,-84.77921,North Bend,OH,Ohio,TRUE,,3667,117.7,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45053,39.35251,-84.78054,Okeana,OH,Ohio,TRUE,,3690,48.7,39017,Butler,"{'18047':0.29,'39017':99.71}",Butler|Franklin,39017|18047,FALSE,FALSE,America/New_York
45054,39.44055,-84.07496,Oregonia,OH,Ohio,TRUE,,2926,30.9,39165,Warren,{'39165':100},Warren,39165,FALSE,FALSE,America/New_York
45056,39.49067,-84.74356,Oxford,OH,Ohio,TRUE,,27957,137.4,39017,Butler,{'39017':100},Butler,39017,FALSE,FALSE,America/New_York
45062,39.47972,-84.55304,Seven Mile,OH,Ohio,TRUE,,686,823.5,39017,Butler,{'39017':100},Butler,39017,FALSE,FALSE,America/New_York
45064,39.5662,-84.60075,Somerville,OH,Ohio,TRUE,,3060,34.9,39017,Butler,"{'39017':54.22,'39135':45.78}",Butler|Preble,39017|39135,FALSE,FALSE,America/New_York
45065,39.3709,-84.21021,South Lebanon,OH,Ohio,TRUE,,4765,652.5,39165,Warren,{'39165':100},Warren,39165,FALSE,FALSE,America/New_York
45066,39.54901,-84.22317,Springboro,OH,Ohio,TRUE,,24836,445.1,39165,Warren,"{'39113':5.11,'39165':94.89}",Warren|Montgomery,39165|39113,FALSE,FALSE,America/New_York
45067,39.48775,-84.47871,Trenton,OH,Ohio,TRUE,,14970,269.8,39017,Butler,{'39017':100},Butler,39017,FALSE,FALSE,America/New_York
45068,39.5262,-84.06357,Waynesville,OH,Ohio,TRUE,,11402,61.2,39165,Warren,"{'39027':0.38,'39057':1.42,'39165':98.2}",Warren|Greene|Clinton,39165|39057|39027,FALSE,FALSE,America/New_York
45069,39.34236,-84.41132,West Chester,OH,Ohio,TRUE,,51117,666.2,39017,Butler,{'39017':100},Butler,39017,FALSE,FALSE,America/New_York
45070,39.5897,-84.55807,West Elkton,OH,Ohio,TRUE,,185,184.1,39135,Preble,{'39135':100},Preble,39135,FALSE,FALSE,America/New_York
45101,38.69055,-83.74128,Aberdeen,OH,Ohio,TRUE,,2287,51.1,39015,Brown,{'39015':100},Brown,39015,FALSE,FALSE,America/New_York
45102,39.01712,-84.20428,Amelia,OH,Ohio,TRUE,,22397,397.5,39025,Clermont,{'39025':100},Clermont,39025,FALSE,FALSE,America/New_York
45103,39.09754,-84.13766,Batavia,OH,Ohio,TRUE,,32525,140.8,39025,Clermont,{'39025':100},Clermont,39025,FALSE,FALSE,America/New_York
45106,38.94492,-84.07147,Bethel,OH,Ohio,TRUE,,12382,63.6,39025,Clermont,"{'39015':10.02,'39025':89.98}",Clermont|Brown,39025|39015,FALSE,FALSE,America/New_York
45107,39.29262,-83.96613,Blanchester,OH,Ohio,TRUE,,9909,47.2,39015,Brown,"{'39015':7.45,'39025':6.19,'39027':69.66,'39165':16.7}",Brown|Clinton|Clermont|Warren,39015|39027|39025|39165,FALSE,FALSE,America/New_York
45111,39.19633,-84.29025,Camp Dennison,OH,Ohio,TRUE,,324,190.2,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45112,38.7934,-84.14021,Chilo,OH,Ohio,TRUE,,84,99.1,39025,Clermont,{'39025':100},Clermont,39025,FALSE,FALSE,America/New_York
45113,39.39718,-83.98501,Clarksville,OH,Ohio,TRUE,,3610,39.5,39027,Clinton,"{'39027':68.65,'39165':31.35}",Clinton|Warren,39027|39165,FALSE,FALSE,America/New_York
45115,38.82412,-83.6991,Decatur,OH,Ohio,TRUE,,143,28.9,39015,Brown,{'39015':100},Brown,39015,FALSE,FALSE,America/New_York
45118,39.17029,-83.93324,Fayetteville,OH,Ohio,TRUE,,3579,35.5,39015,Brown,"{'39015':95.71,'39025':3.46,'39071':0.83}",Brown|Clermont|Highland,39015|39025|39071,FALSE,FALSE,America/New_York
45120,38.82223,-84.08959,Felicity,OH,Ohio,TRUE,,2750,34.5,39025,Clermont,"{'39015':16.37,'39025':83.63}",Clermont|Brown,39025|39015,FALSE,FALSE,America/New_York
45121,38.87003,-83.9036,Georgetown,OH,Ohio,TRUE,,9245,33.6,39015,Brown,"{'39015':99.1,'39025':0.9}",Brown|Clermont,39015|39025,FALSE,FALSE,America/New_York
45122,39.22035,-84.11622,Goshen,OH,Ohio,TRUE,,10511,96.5,39025,Clermont,"{'39025':95.68,'39165':4.32}",Clermont|Warren,39025|39165,FALSE,FALSE,America/New_York
45123,39.35024,-83.38582,Greenfield,OH,Ohio,TRUE,,8736,34,39071,Highland,"{'39047':7.05,'39071':79.52,'39141':13.44}",Highland|Fayette|Ross,39071|39047|39141,FALSE,FALSE,America/New_York
45130,38.90944,-83.99863,Hamersville,OH,Ohio,TRUE,,4028,40.2,39015,Brown,"{'39015':84.85,'39025':15.15}",Brown|Clermont,39015|39025,FALSE,FALSE,America/New_York
45131,38.79011,-83.9666,Higginsport,OH,Ohio,TRUE,,227,431.3,39015,Brown,{'39015':100},Brown,39015,FALSE,FALSE,America/New_York
45132,39.34384,-83.60027,Highland,OH,Ohio,TRUE,,398,550.5,39071,Highland,{'39071':100},Highland,39071,FALSE,FALSE,America/New_York
45133,39.15726,-83.57603,Hillsboro,OH,Ohio,TRUE,,23764,28.9,39071,Highland,"{'39015':0.12,'39071':98.75,'39131':1.13}",Highland|Pike|Brown,39071|39131|39015,FALSE,FALSE,America/New_York
45135,39.34607,-83.54426,Leesburg,OH,Ohio,TRUE,,4705,26.1,39071,Highland,"{'39027':2.04,'39047':7.71,'39071':90.25}",Highland|Fayette|Clinton,39071|39047|39027,FALSE,FALSE,America/New_York
45140,39.25759,-84.24167,Loveland,OH,Ohio,TRUE,,56933,444,39025,Clermont,"{'39025':52.36,'39061':28.81,'39165':18.83}",Clermont|Hamilton|Warren,39025|39061|39165,FALSE,FALSE,America/New_York
45142,39.20568,-83.8126,Lynchburg,OH,Ohio,TRUE,,3696,27,39015,Brown,"{'39015':9.61,'39027':10.1,'39071':80.29}",Brown|Highland|Clinton,39015|39071|39027,FALSE,FALSE,America/New_York
45144,38.70559,-83.61289,Manchester,OH,Ohio,TRUE,,4400,23.5,39001,Adams,"{'39001':97.14,'39015':2.86}",Adams|Brown,39001|39015,FALSE,FALSE,America/New_York
45146,39.31512,-83.79828,Martinsville,OH,Ohio,TRUE,,1458,22.5,39027,Clinton,{'39027':100},Clinton,39027,FALSE,FALSE,America/New_York
45147,39.20667,-84.28889,Miamiville,OH,Ohio,TRUE,,191,74.8,39025,Clermont,"{'39025':93.88,'39061':6.12}",Clermont|Hamilton,39025|39061,FALSE,FALSE,America/New_York
45148,39.28717,-83.88348,Midland,OH,Ohio,TRUE,,1467,26.5,39027,Clinton,"{'39015':5.23,'39027':94.77}",Clinton|Brown,39027|39015,FALSE,FALSE,America/New_York
45150,39.16572,-84.23299,Milford,OH,Ohio,TRUE,,32618,370.4,39025,Clermont,"{'39025':99.94,'39061':0.06}",Clermont|Hamilton,39025|39061,FALSE,FALSE,America/New_York
45152,39.35058,-84.12169,Morrow,OH,Ohio,TRUE,,11656,84.8,39165,Warren,{'39165':100},Warren,39165,FALSE,FALSE,America/New_York
45153,38.86869,-84.18496,Moscow,OH,Ohio,TRUE,,1804,23.1,39025,Clermont,{'39025':100},Clermont,39025,FALSE,FALSE,America/New_York
45154,39.05948,-83.91926,Mount Orab,OH,Ohio,TRUE,,8994,53.4,39015,Brown,"{'39015':94.91,'39071':5.09}",Brown|Highland,39015|39071,FALSE,FALSE,America/New_York
45155,39.03989,-83.75158,Mowrystown,OH,Ohio,TRUE,,371,278.9,39071,Highland,{'39071':100},Highland,39071,FALSE,FALSE,America/New_York
45156,38.81472,-84.2154,Neville,OH,Ohio,TRUE,,73,59.7,39025,Clermont,{'39025':100},Clermont,39025,FALSE,FALSE,America/New_York
45157,38.95651,-84.22984,New Richmond,OH,Ohio,TRUE,,10315,90.3,39025,Clermont,{'39025':100},Clermont,39025,FALSE,FALSE,America/New_York
45158,39.18114,-84.08991,Newtonsville,OH,Ohio,TRUE,,373,822.1,39025,Clermont,{'39025':100},Clermont,39025,FALSE,FALSE,America/New_York
45159,39.33069,-83.68922,New Vienna,OH,Ohio,TRUE,,3773,25.7,39027,Clinton,"{'39027':62.65,'39071':37.35}",Clinton|Highland,39027|39071,FALSE,FALSE,America/New_York
45160,39.123,-84.13673,Owensville,OH,Ohio,TRUE,,865,777.6,39025,Clermont,{'39025':100},Clermont,39025,FALSE,FALSE,America/New_York
45162,39.26781,-84.07828,Pleasant Plain,OH,Ohio,TRUE,,2666,41.2,39165,Warren,"{'39025':37.32,'39165':62.68}",Warren|Clermont,39165|39025,FALSE,FALSE,America/New_York
45164,39.55405,-83.78266,Port William,OH,Ohio,TRUE,,241,368.9,39027,Clinton,{'39027':100},Clinton,39027,FALSE,FALSE,America/New_York
45166,39.4766,-83.68776,Reesville,OH,Ohio,TRUE,,69,51.2,39027,Clinton,{'39027':100},Clinton,39027,FALSE,FALSE,America/New_York
45167,38.77282,-83.8006,Ripley,OH,Ohio,TRUE,,3700,23.7,39015,Brown,{'39015':100},Brown,39015,FALSE,FALSE,America/New_York
45168,38.84487,-83.75575,Russellville,OH,Ohio,TRUE,,1667,18.9,39015,Brown,{'39015':100},Brown,39015,FALSE,FALSE,America/New_York
45169,39.50061,-83.64981,Sabina,OH,Ohio,TRUE,,4513,19,39027,Clinton,"{'39027':92.37,'39047':5.72,'39057':1.91}",Clinton|Fayette|Greene,39027|39047|39057,FALSE,FALSE,America/New_York
45171,39.01455,-83.79884,Sardinia,OH,Ohio,TRUE,,5771,31,39015,Brown,"{'39015':78.28,'39071':21.72}",Brown|Highland,39015|39071,FALSE,FALSE,America/New_York
45172,39.07447,-83.38688,Sinking Spring,OH,Ohio,TRUE,,191,114.6,39071,Highland,{'39071':100},Highland,39071,FALSE,FALSE,America/New_York
45174,39.15887,-84.31047,Terrace Park,OH,Ohio,TRUE,,2350,708.7,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45176,39.08339,-84.02314,Williamsburg,OH,Ohio,TRUE,,9434,66.7,39025,Clermont,"{'39015':35.04,'39025':64.96}",Clermont|Brown,39025|39015,FALSE,FALSE,America/New_York
45177,39.46014,-83.83715,Wilmington,OH,Ohio,TRUE,,22385,49.8,39027,Clinton,{'39027':100},Clinton,39027,FALSE,FALSE,America/New_York
45202,39.10895,-84.50246,Cincinnati,OH,Ohio,TRUE,,14105,2205.9,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45203,39.10428,-84.53351,Cincinnati,OH,Ohio,TRUE,,2429,679,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45204,39.09635,-84.57163,Cincinnati,OH,Ohio,TRUE,,5773,831.1,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45205,39.11007,-84.57524,Cincinnati,OH,Ohio,TRUE,,18533,2578,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45206,39.12738,-84.48436,Cincinnati,OH,Ohio,TRUE,,10825,2064.4,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45207,39.14204,-84.47132,Cincinnati,OH,Ohio,TRUE,,7133,2617.8,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45208,39.13474,-84.43445,Cincinnati,OH,Ohio,TRUE,,18503,1602,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45209,39.15302,-84.42657,Cincinnati,OH,Ohio,TRUE,,11082,1568.5,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45211,39.15632,-84.59823,Cincinnati,OH,Ohio,TRUE,,37201,1541.5,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45212,39.16413,-84.45227,Cincinnati,OH,Ohio,TRUE,,22529,2301,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45213,39.18076,-84.42002,Cincinnati,OH,Ohio,TRUE,,12574,1463.9,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45214,39.1226,-84.54458,Cincinnati,OH,Ohio,TRUE,,7791,1486.3,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45215,39.23524,-84.46194,Cincinnati,OH,Ohio,TRUE,,30814,973.9,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45216,39.2009,-84.48175,Cincinnati,OH,Ohio,TRUE,,8925,1224.3,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45217,39.16757,-84.49731,Cincinnati,OH,Ohio,TRUE,,7232,1225.7,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45218,39.26646,-84.5222,Cincinnati,OH,Ohio,TRUE,,3915,919,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45219,39.12738,-84.51303,Cincinnati,OH,Ohio,TRUE,,18029,3637.2,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45220,39.14857,-84.52073,Cincinnati,OH,Ohio,TRUE,,13838,2062.9,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45223,39.17123,-84.54898,Cincinnati,OH,Ohio,TRUE,,11982,821.8,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45224,39.20103,-84.53172,Cincinnati,OH,Ohio,TRUE,,21402,1192.2,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45225,39.14307,-84.55211,Cincinnati,OH,Ohio,TRUE,,9418,1120,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45226,39.11128,-84.41999,Cincinnati,OH,Ohio,TRUE,,5346,375.4,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45227,39.15386,-84.38523,Cincinnati,OH,Ohio,TRUE,,18391,1174.1,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45229,39.15266,-84.48689,Cincinnati,OH,Ohio,TRUE,,13090,1839.9,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45230,39.07434,-84.39088,Cincinnati,OH,Ohio,TRUE,,27778,775.8,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45231,39.24534,-84.53777,Cincinnati,OH,Ohio,TRUE,,40071,1099.6,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45232,39.18256,-84.51096,Cincinnati,OH,Ohio,TRUE,,6849,1038.8,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45233,39.11841,-84.66578,Cincinnati,OH,Ohio,TRUE,,16025,549.1,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45236,39.2098,-84.39728,Cincinnati,OH,Ohio,TRUE,,24486,1368.6,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45237,39.19296,-84.4523,Cincinnati,OH,Ohio,TRUE,,20193,1276,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45238,39.10917,-84.6112,Cincinnati,OH,Ohio,TRUE,,45614,1755.2,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45239,39.20448,-84.57991,Cincinnati,OH,Ohio,TRUE,,29809,1730.7,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45240,39.28506,-84.52874,Cincinnati,OH,Ohio,TRUE,,27161,1139.2,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45241,39.27709,-84.40192,Cincinnati,OH,Ohio,TRUE,,24366,505.9,39061,Hamilton,"{'39017':34.24,'39061':65.47,'39165':0.3}",Hamilton|Butler|Warren,39061|39017|39165,FALSE,FALSE,America/New_York
45242,39.24359,-84.35637,Cincinnati,OH,Ohio,TRUE,,22625,617.4,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45243,39.1838,-84.34176,Cincinnati,OH,Ohio,TRUE,,15075,296,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45244,39.11988,-84.32747,Cincinnati,OH,Ohio,TRUE,,28602,502.1,39061,Hamilton,"{'39025':45.92,'39061':54.08}",Hamilton|Clermont,39061|39025,FALSE,FALSE,America/New_York
45245,39.06273,-84.27534,Cincinnati,OH,Ohio,TRUE,,20800,453.8,39025,Clermont,{'39025':100},Clermont,39025,FALSE,FALSE,America/New_York
45246,39.28959,-84.46687,Cincinnati,OH,Ohio,TRUE,,14206,575.4,39061,Hamilton,"{'39017':6.69,'39061':93.31}",Hamilton|Butler,39061|39017,FALSE,FALSE,America/New_York
45247,39.22035,-84.65161,Cincinnati,OH,Ohio,TRUE,,22544,401.8,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45248,39.16433,-84.66253,Cincinnati,OH,Ohio,TRUE,,25324,809,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45249,39.27548,-84.32799,Cincinnati,OH,Ohio,TRUE,,13156,760.6,39061,Hamilton,"{'39061':97.33,'39165':2.67}",Hamilton|Warren,39061|39165,FALSE,FALSE,America/New_York
45251,39.26809,-84.59384,Cincinnati,OH,Ohio,TRUE,,22502,725.5,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45252,39.27347,-84.63214,Cincinnati,OH,Ohio,TRUE,,4336,155.9,39061,Hamilton,{'39061':100},Hamilton,39061,FALSE,FALSE,America/New_York
45255,39.05885,-84.32711,Cincinnati,OH,Ohio,TRUE,,21767,657.9,39061,Hamilton,"{'39025':29.67,'39061':70.33}",Hamilton|Clermont,39061|39025,FALSE,FALSE,America/New_York
45301,39.71154,-84.02205,Alpha,OH,Ohio,TRUE,,130,568.9,39057,Greene,{'39057':100},Greene,39057,FALSE,FALSE,America/New_York
45302,40.40228,-84.20383,Anna,OH,Ohio,TRUE,,4172,32.7,39149,Shelby,{'39149':100},Shelby,39149,FALSE,FALSE,America/New_York
45303,40.21593,-84.65781,Ansonia,OH,Ohio,TRUE,,2724,27,39037,Darke,{'39037':100},Darke,39037,FALSE,FALSE,America/New_York
45304,39.9888,-84.53121,Arcanum,OH,Ohio,TRUE,,7084,33.2,39037,Darke,"{'39037':98.6,'39109':0.33,'39135':1.07}",Darke|Preble|Miami,39037|39135|39109,FALSE,FALSE,America/New_York
